,weather1,weather2,wind1,wind2,aircraft_weight_class1,aircraft_weight_class2,ground_traffic1,ground_traffic2,air_traffic_congestion1,air_traffic_congestion2,caculated_minima
1255,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1256,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1257,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1258,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1259,cat_3,cat_3,headwind,headwind,medium,medium,average,low,regular,regular,5.8
1260,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1261,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1262,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1263,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1264,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1265,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1266,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1267,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1268,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1269,cat_3,cat_3,headwind,headwind,heavy,light,low,low,regular,regular,7.5
1270,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,4.2
1271,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1272,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1273,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
1274,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1275,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1276,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1277,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1278,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1279,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1280,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1281,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1282,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1283,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1284,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1285,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1286,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1287,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1288,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1289,cat_3,cat_3,headwind,crosswind,medium,heavy,low,low,regular,regular,3.8
1290,cat_3,cat_3,crosswind,crosswind,heavy,heavy,low,low,regular,regular,6
1291,cat_3,cat_3,crosswind,crosswind,heavy,heavy,low,low,regular,regular,6
1292,cat_3,cat_3,crosswind,crosswind,heavy,medium,low,low,regular,regular,6.4
1293,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1294,cat_3,cat_3,crosswind,crosswind,medium,light,low,low,regular,regular,6.4
1295,cat_3,cat_3,crosswind,crosswind,light,heavy,low,low,regular,regular,4.1
1296,cat_3,cat_3,crosswind,crosswind,heavy,medium,low,low,regular,regular,6.4
1297,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1298,cat_3,cat_3,crosswind,crosswind,medium,heavy,low,low,regular,regular,4.2
1299,cat_3,cat_3,crosswind,headwind,heavy,medium,low,low,regular,regular,6.800000000000001
1300,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1301,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1302,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1303,cat_3,cat_3,headwind,headwind,heavy,super,low,low,regular,regular,4.2
1304,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
1305,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1306,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1307,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1308,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1309,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1310,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1311,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1312,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1313,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1314,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1315,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1316,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
1317,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1318,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
1319,cat_3,cat_3,headwind,headwind,medium,medium,low,average,regular,regular,6.2
1320,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1321,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1322,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1323,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1324,cat_3,cat_3,headwind,headwind,heavy,super,average,average,regular,regular,4.2
1325,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
1326,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1327,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1328,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1329,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1330,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1331,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1332,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1333,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1334,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1335,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1336,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
1337,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
1338,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1339,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1340,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1341,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1342,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1343,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1344,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1345,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1346,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1347,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1348,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1349,cat_3,cat_3,headwind,crosswind,medium,medium,average,average,regular,regular,5.6
1350,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
1351,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
1352,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
1353,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
1354,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
1355,cat_3,cat_3,crosswind,crosswind,medium,heavy,average,average,regular,regular,4.2
1356,cat_3,cat_3,crosswind,crosswind,heavy,heavy,average,average,regular,regular,6
1357,cat_3,cat_3,crosswind,crosswind,heavy,super,average,average,regular,regular,4.2
1358,cat_3,cat_3,crosswind,crosswind,super,medium,average,average,regular,regular,8
1359,cat_3,cat_3,crosswind,headwind,medium,heavy,average,high,regular,max,4.800000000000001
1360,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1361,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1362,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
1363,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
1364,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1365,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1366,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
1367,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
1368,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1369,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1370,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1371,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1372,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1373,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1374,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
1375,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
1376,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1377,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1378,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1379,cat_3,cat_3,headwind,crosswind,heavy,medium,high,high,max,max,6.0
1380,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1381,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1382,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1383,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1384,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1385,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1386,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1387,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1388,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1389,cat_3,cat_3,crosswind,crosswind,medium,heavy,high,high,max,max,4.2
1390,cat_3,cat_3,crosswind,crosswind,heavy,heavy,high,high,max,max,6
1391,cat_3,cat_3,crosswind,crosswind,heavy,heavy,high,high,max,max,6
1392,cat_3,cat_3,crosswind,crosswind,heavy,medium,high,high,max,max,6.4
1393,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1394,cat_3,cat_3,crosswind,crosswind,medium,super,high,high,max,max,4
1395,cat_3,cat_3,crosswind,crosswind,super,medium,high,high,max,max,8
1396,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1397,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1398,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
1399,cat_3,cat_3,crosswind,headwind,medium,heavy,high,average,max,regular,4.4
1400,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1401,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1402,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1403,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1404,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1405,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1406,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
1407,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
1408,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1409,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1410,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1411,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1412,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1413,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
1414,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
1415,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1416,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1417,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1418,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1419,cat_3,cat_3,headwind,headwind,medium,medium,average,low,regular,regular,5.8
1420,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1421,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1422,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1423,cat_3,cat_3,headwind,headwind,super,heavy,low,low,regular,regular,7.5
1424,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1425,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1426,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1427,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1428,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1429,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1430,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1431,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1432,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1433,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1434,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1435,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1436,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1437,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1438,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1439,cat_3,cat_3,headwind,headwind,heavy,medium,low,high,regular,max,6.800000000000001
1440,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1441,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1442,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1443,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1444,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1445,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1446,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1447,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1448,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1449,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1450,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1451,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1452,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1453,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
1454,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
1455,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1456,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
1457,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
1458,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1459,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1460,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
1461,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
1462,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1463,cat_3,cat_3,headwind,headwind,heavy,light,high,high,max,max,7.5
1464,cat_3,cat_3,headwind,headwind,light,heavy,high,high,max,max,4.1
1465,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1466,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1467,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1468,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1469,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1470,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1471,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1472,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1473,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
1474,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
1475,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1476,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
1477,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
1478,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
1479,cat_3,cat_3,headwind,wind_shear,medium,heavy,high,low,max,regular,3.2000000000000006
1480,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
1481,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
1482,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
1483,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1484,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1485,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
1486,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
1487,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1488,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1489,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1490,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
1491,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
1492,cat_3,cat_3,wind_shear,wind_shear,heavy,heavy,low,low,regular,regular,6
1493,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
1494,cat_3,cat_3,wind_shear,wind_shear,medium,light,low,low,regular,regular,6.4
1495,cat_3,cat_3,wind_shear,wind_shear,light,medium,low,low,regular,regular,4.2
1496,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
1497,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
1498,cat_3,cat_3,wind_shear,wind_shear,medium,super,low,low,regular,regular,4
1499,cat_3,cat_3,wind_shear,headwind,super,medium,low,low,regular,regular,8.6
1500,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1501,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1502,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1503,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1504,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1505,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1506,cat_3,cat_3,headwind,headwind,super,heavy,low,low,regular,regular,7.5
1507,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1508,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1509,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1510,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1511,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1512,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1513,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1514,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1515,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1516,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1517,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1518,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1519,cat_3,cat_3,headwind,headwind,medium,medium,low,average,regular,regular,6.2
1520,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1521,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1522,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1523,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1524,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1525,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1526,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
1527,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
1528,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1529,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1530,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1531,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1532,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1533,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1534,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1535,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1536,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1537,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1538,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1539,cat_3,cat_3,headwind,tailwind,medium,heavy,average,average,regular,regular,4.0
1540,cat_3,cat_3,tailwind,tailwind,heavy,super,average,average,regular,regular,4.2
1541,cat_3,cat_3,tailwind,tailwind,super,heavy,average,average,regular,regular,7.5
1542,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
1543,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
1544,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
1545,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
1546,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
1547,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
1548,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
1549,cat_3,cat_3,tailwind,headwind,medium,medium,average,average,regular,regular,6.2
1550,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1551,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1552,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
1553,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
1554,cat_3,cat_3,headwind,headwind,heavy,super,average,average,regular,regular,4.2
1555,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
1556,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
1557,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1558,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
1559,cat_3,cat_3,headwind,headwind,medium,super,average,low,regular,regular,3.8
1560,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
1561,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1562,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1563,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
1564,cat_3,cat_3,headwind,headwind,super,light,low,low,regular,regular,9
1565,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,4.2
1566,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1567,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1568,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1569,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1570,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1571,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1572,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1573,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1574,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1575,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1576,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
1577,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1578,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
1579,cat_3,cat_3,headwind,crosswind,medium,medium,low,low,regular,regular,5.6
1580,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1581,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1582,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1583,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1584,cat_3,cat_3,crosswind,crosswind,medium,super,low,low,regular,regular,4
1585,cat_3,cat_3,crosswind,crosswind,super,heavy,low,low,regular,regular,7.5
1586,cat_3,cat_3,crosswind,crosswind,heavy,medium,low,low,regular,regular,6.4
1587,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1588,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
1589,cat_3,cat_3,crosswind,headwind,medium,medium,low,low,regular,regular,6.4
1590,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
1591,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1592,cat_3,cat_3,headwind,headwind,heavy,super,low,low,regular,regular,4.2
1593,cat_3,cat_3,headwind,headwind,super,heavy,low,low,regular,regular,7.5
1594,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
1595,cat_3,cat_3,headwind,headwind,heavy,light,low,low,regular,regular,7.5
1596,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,4.2
1597,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
