,weather1,weather2,wind1,wind2,aircraft_weight_class1,aircraft_weight_class2,ground_traffic1,ground_traffic2,air_traffic_congestion1,air_traffic_congestion2,caculated_minima
684,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,5.4
685,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,3.2
686,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
687,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
688,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
689,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
690,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
691,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
692,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
693,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
694,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
695,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
696,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
697,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
698,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
699,cat_3,cat_2,headwind,wind_shear,medium,medium,high,high,max,max,3.4
700,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
701,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
702,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
703,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
704,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
705,cat_2,cat_2,wind_shear,wind_shear,medium,light,high,high,max,max,5.4
706,cat_2,cat_2,wind_shear,wind_shear,light,super,high,high,max,max,3.0
707,cat_2,cat_2,wind_shear,wind_shear,super,medium,high,high,max,max,7.0
708,cat_2,cat_2,wind_shear,wind_shear,medium,medium,high,high,max,max,5.0
709,cat_2,cat_2,wind_shear,headwind,medium,medium,high,high,max,max,5.6
710,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
711,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
712,cat_2,cat_2,headwind,headwind,medium,heavy,high,high,max,max,3.2
713,cat_2,cat_2,headwind,headwind,heavy,heavy,high,high,max,max,5.0
714,cat_2,cat_2,headwind,headwind,heavy,medium,high,high,max,max,5.4
715,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
716,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
717,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
718,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
719,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
720,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
721,cat_2,cat_2,headwind,headwind,medium,heavy,high,high,max,max,3.2
722,cat_2,cat_2,headwind,headwind,heavy,medium,high,high,max,max,5.4
723,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
724,cat_2,cat_2,headwind,headwind,medium,heavy,high,high,max,max,3.2
725,cat_2,cat_2,headwind,headwind,heavy,medium,high,high,max,max,5.4
726,cat_2,cat_2,headwind,headwind,medium,heavy,high,high,max,max,3.2
727,cat_2,cat_2,headwind,headwind,heavy,medium,high,high,max,max,5.4
728,cat_2,cat_2,headwind,headwind,medium,light,high,high,max,max,5.4
729,cat_2,cat_2,headwind,headwind,light,medium,high,high,max,max,3.2
730,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
731,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
732,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
733,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
734,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
735,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
736,cat_2,cat_2,headwind,headwind,medium,medium,high,high,max,max,5.0
737,cat_2,cat_2,headwind,headwind,medium,heavy,high,high,max,max,3.2
738,cat_2,cat_2,headwind,headwind,heavy,heavy,high,high,max,max,5.0
739,cat_2,cat_2,headwind,headwind,heavy,super,high,low,max,regular,2.8000000000000003
740,cat_2,cat_2,headwind,headwind,super,heavy,low,low,regular,regular,6.5
741,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
742,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
743,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
744,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
745,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
746,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
747,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
748,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
749,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
750,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
751,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
752,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
753,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
754,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
755,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
756,cat_2,cat_2,headwind,headwind,medium,light,low,low,regular,regular,5.4
757,cat_2,cat_2,headwind,headwind,light,medium,low,low,regular,regular,3.2
758,cat_2,cat_2,headwind,headwind,medium,light,low,low,regular,regular,5.4
759,cat_2,cat_2,headwind,headwind,light,heavy,low,average,regular,regular,3.3000000000000003
760,cat_2,cat_2,headwind,headwind,heavy,heavy,average,average,regular,regular,5.0
761,cat_2,cat_2,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
762,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
763,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
764,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
765,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
766,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
767,cat_2,cat_2,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
768,cat_2,cat_2,headwind,headwind,heavy,light,average,average,regular,regular,6.5
769,cat_2,cat_2,headwind,headwind,light,heavy,average,average,regular,regular,3.1
770,cat_2,cat_2,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
771,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
772,cat_2,cat_2,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
773,cat_2,cat_2,headwind,headwind,heavy,heavy,average,average,regular,regular,5.0
774,cat_2,cat_2,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
775,cat_2,cat_2,headwind,headwind,medium,medium,average,average,regular,regular,5.0
776,cat_2,cat_2,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
777,cat_2,cat_2,headwind,headwind,heavy,heavy,average,average,regular,regular,5.0
778,cat_2,cat_2,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
779,cat_2,cat_2,headwind,headwind,medium,heavy,average,low,regular,regular,3.0
780,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
781,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
782,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
783,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
784,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
785,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
786,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
787,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
788,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
789,cat_2,cat_2,headwind,headwind,medium,medium,low,low,regular,regular,5.0
790,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
791,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
792,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
793,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
794,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
795,cat_2,cat_2,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
796,cat_2,cat_2,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
797,cat_2,cat_2,headwind,headwind,heavy,heavy,low,low,regular,regular,5.0
798,cat_2,cat_2,headwind,headwind,heavy,heavy,low,low,regular,regular,5.0
799,cat_2,cat_3,headwind,headwind,heavy,medium,low,high,regular,max,6.800000000000001
800,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
801,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
802,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
803,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
804,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
805,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
806,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
807,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
808,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
809,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
810,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
811,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
812,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
813,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
814,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
815,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
816,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
817,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
818,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
819,cat_3,cat_3,headwind,headwind,medium,medium,high,low,max,regular,4.6
820,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
821,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
822,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
823,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,5.0
824,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
825,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
826,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
827,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,5.0
828,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
829,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
830,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
831,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
832,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
833,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
834,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
835,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
836,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,3.0
837,cat_3,cat_3,headwind,headwind,super,super,low,low,regular,regular,5.0
838,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,7.0
839,cat_3,cat_3,headwind,headwind,medium,medium,low,high,regular,max,5.4
840,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
841,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,3.0
842,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,7.0
843,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
844,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
845,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
846,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
847,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
848,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,3.0
849,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,7.0
850,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
851,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
852,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
853,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
854,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
855,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
856,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
857,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
858,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
859,cat_3,cat_3,headwind,headwind,heavy,medium,high,low,max,regular,5.0
860,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
861,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
862,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
863,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
864,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
865,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
866,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,5.4
867,cat_3,cat_3,headwind,headwind,light,light,low,low,regular,regular,5.0
868,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,3.2
869,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
870,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
871,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
872,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
873,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
874,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,5.4
875,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,3.2
876,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,5.4
877,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,3.2
878,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
879,cat_3,cat_3,headwind,headwind,medium,heavy,low,high,regular,max,3.6
880,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
881,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
882,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
883,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
884,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
885,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
886,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
887,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
888,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
889,cat_3,cat_3,headwind,tailwind,medium,heavy,high,high,max,max,3.0
890,cat_3,cat_3,tailwind,tailwind,heavy,medium,high,high,max,max,5.4
891,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
892,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
893,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
894,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
895,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
896,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
897,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
898,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
899,cat_3,cat_3,tailwind,headwind,medium,medium,high,low,max,regular,4.8
900,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
901,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
902,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
903,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
904,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
905,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
906,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
907,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,5.4
908,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,3.2
909,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
910,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
911,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
912,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,5.4
913,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,3.2
914,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
915,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
916,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,3.0
917,cat_3,cat_3,headwind,headwind,super,heavy,low,low,regular,regular,6.5
918,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
919,cat_3,cat_3,headwind,headwind,medium,medium,low,average,regular,regular,5.2
920,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
921,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
922,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
923,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
924,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
925,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
926,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
927,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
928,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
929,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
930,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
931,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,5.0
932,cat_3,cat_3,headwind,headwind,heavy,super,average,average,regular,regular,3.2
933,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,7.0
934,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
935,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
936,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,5.4
937,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,5.0
938,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,3.2
939,cat_3,cat_3,headwind,headwind,heavy,medium,average,low,regular,regular,5.2
940,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
941,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
942,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
943,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
944,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
945,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
946,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
947,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
948,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
949,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
950,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
951,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
952,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
953,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
954,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
955,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
956,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
957,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,5.0
958,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
959,cat_3,cat_3,headwind,headwind,heavy,medium,low,high,regular,max,5.800000000000001
960,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
961,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
962,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
963,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
964,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
965,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
966,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
967,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
968,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
969,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
970,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
971,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
972,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,5.4
973,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
974,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,3.0
975,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,7.0
976,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
977,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,5.4
978,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,3.2
979,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
980,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,3.0
981,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,7.0
982,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,5.4
983,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,3.2
984,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
985,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
986,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,5.0
987,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,3.2
988,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,5.0
989,cat_3,cat_3,headwind,tailwind,heavy,medium,high,high,max,max,5.2
990,cat_3,cat_3,tailwind,tailwind,medium,heavy,high,high,max,max,3.2
991,cat_3,cat_3,tailwind,tailwind,heavy,heavy,high,high,max,max,5.0
992,cat_3,cat_3,tailwind,tailwind,heavy,light,high,high,max,max,6.5
993,cat_3,cat_3,tailwind,tailwind,light,heavy,high,high,max,max,3.1
994,cat_3,cat_3,tailwind,tailwind,heavy,medium,high,high,max,max,5.4
995,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
996,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,5.0
997,cat_3,cat_3,tailwind,tailwind,medium,super,high,high,max,max,3.0
998,cat_3,cat_3,tailwind,tailwind,super,heavy,high,high,max,max,6.5
999,cat_3,cat_1,tailwind,headwind,heavy,heavy,high,low,max,regular,3.3000000000000003
1000,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1001,cat_1,cat_1,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
1002,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1003,cat_1,cat_1,headwind,headwind,medium,medium,low,low,regular,regular,5.0
1004,cat_1,cat_1,headwind,headwind,medium,medium,low,low,regular,regular,5.0
1005,cat_1,cat_1,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
1006,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1007,cat_1,cat_1,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
1008,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1009,cat_1,cat_1,headwind,headwind,medium,medium,low,low,regular,regular,5.0
1010,cat_1,cat_1,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
1011,cat_1,cat_1,headwind,headwind,heavy,heavy,low,low,regular,regular,5.0
1012,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1013,cat_1,cat_1,headwind,headwind,medium,light,low,low,regular,regular,5.4
1014,cat_1,cat_1,headwind,headwind,light,heavy,low,low,regular,regular,3.1
1015,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1016,cat_1,cat_1,headwind,headwind,medium,medium,low,low,regular,regular,5.0
1017,cat_1,cat_1,headwind,headwind,medium,heavy,low,low,regular,regular,3.2
1018,cat_1,cat_1,headwind,headwind,heavy,medium,low,low,regular,regular,5.4
1019,cat_1,cat_1,headwind,headwind,medium,medium,low,high,regular,max,5.4
1020,cat_1,cat_1,headwind,headwind,medium,light,high,high,max,max,5.4
1021,cat_1,cat_1,headwind,headwind,light,medium,high,high,max,max,3.2
1022,cat_1,cat_1,headwind,headwind,medium,heavy,high,high,max,max,3.2
1023,cat_1,cat_1,headwind,headwind,heavy,medium,high,high,max,max,5.4
1024,cat_1,cat_1,headwind,headwind,medium,medium,high,high,max,max,5.0
1025,cat_1,cat_1,headwind,headwind,medium,medium,high,high,max,max,5.0
1026,cat_1,cat_1,headwind,headwind,medium,medium,high,high,max,max,5.0
1027,cat_1,cat_1,headwind,headwind,medium,medium,high,high,max,max,5.0
1028,cat_1,cat_1,headwind,headwind,medium,heavy,high,high,max,max,3.2
1029,cat_1,cat_1,headwind,tailwind,heavy,medium,high,high,max,max,5.2
1030,cat_1,cat_1,tailwind,tailwind,medium,medium,high,high,max,max,5.0
1031,cat_1,cat_1,tailwind,tailwind,medium,medium,high,high,max,max,5.0
1032,cat_1,cat_1,tailwind,tailwind,medium,medium,high,high,max,max,5.0
