,weather1,weather2,wind1,wind2,aircraft_weight_class1,aircraft_weight_class2,ground_traffic1,ground_traffic2,air_traffic_congestion1,air_traffic_congestion2,caculated_minima
348,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
349,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
350,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
351,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
352,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
353,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
354,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
355,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
356,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
357,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
358,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
359,cat_3,cat_3,headwind,headwind,medium,super,low,average,regular,regular,4.2
360,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
361,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
362,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
363,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
364,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
365,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
366,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
367,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
368,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
369,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
370,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
371,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
372,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
373,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
374,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
375,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
376,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
377,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
378,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
379,cat_3,cat_3,headwind,headwind,medium,heavy,average,high,regular,max,4.4
380,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
381,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
382,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
383,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
384,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
385,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
386,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
387,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
388,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
389,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
390,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
391,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
392,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
393,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
394,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
395,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
396,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
397,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
398,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
399,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
400,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
401,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
402,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
403,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
404,cat_3,cat_3,headwind,headwind,light,heavy,high,high,max,max,4.1
405,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
406,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
407,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
408,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
409,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
410,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
411,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
412,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
413,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
414,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
415,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
416,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
417,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
418,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
419,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
420,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
421,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
422,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
423,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
424,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
425,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
426,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
427,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
428,cat_3,cat_3,headwind,headwind,heavy,super,high,high,max,max,4.2
429,cat_3,cat_3,headwind,headwind,super,heavy,high,high,max,max,7.5
430,cat_3,cat_3,headwind,headwind,heavy,super,high,high,max,max,4.2
431,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
432,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
433,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
434,cat_3,cat_3,headwind,headwind,super,heavy,high,high,max,max,7.5
435,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
436,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
437,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
438,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
439,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
440,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
441,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
442,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
443,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
444,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
445,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
446,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
447,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
448,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
449,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
450,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
451,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
452,cat_3,cat_3,headwind,headwind,medium,super,high,high,max,max,4
453,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
454,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
455,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
456,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
457,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
458,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
459,cat_3,cat_3,headwind,headwind,heavy,light,high,high,max,max,7.5
460,cat_3,cat_3,headwind,headwind,light,super,high,high,max,max,4
461,cat_3,cat_3,headwind,headwind,super,medium,high,high,max,max,8
462,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
463,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
464,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
465,cat_3,cat_3,headwind,headwind,light,heavy,high,high,max,max,4.1
466,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
467,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
468,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
469,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
470,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
471,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
472,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
473,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
474,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
475,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
476,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
477,cat_3,cat_3,headwind,headwind,light,heavy,high,high,max,max,4.1
478,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
479,cat_3,cat_3,headwind,headwind,heavy,heavy,high,average,max,regular,5.8
480,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
481,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
482,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
483,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
484,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
485,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
486,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
487,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
488,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
489,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
490,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
491,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
492,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
493,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
494,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
495,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
496,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
497,cat_3,cat_3,headwind,headwind,light,light,average,average,regular,regular,6
498,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
499,cat_3,cat_3,headwind,crosswind,medium,heavy,average,average,regular,regular,3.8
500,cat_3,cat_3,crosswind,crosswind,heavy,medium,average,average,regular,regular,6.4
501,cat_3,cat_3,crosswind,crosswind,medium,light,average,average,regular,regular,6.4
502,cat_3,cat_3,crosswind,crosswind,light,medium,average,average,regular,regular,4.2
503,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
504,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
505,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
506,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
507,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
508,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
509,cat_3,cat_3,crosswind,crosswind,medium,light,average,average,regular,regular,6.4
510,cat_3,cat_3,crosswind,crosswind,light,heavy,average,average,regular,regular,4.1
511,cat_3,cat_3,crosswind,crosswind,heavy,light,average,average,regular,regular,7.5
512,cat_3,cat_3,crosswind,crosswind,light,medium,average,average,regular,regular,4.2
513,cat_3,cat_3,crosswind,crosswind,medium,heavy,average,average,regular,regular,4.2
514,cat_3,cat_3,crosswind,crosswind,heavy,medium,average,average,regular,regular,6.4
515,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
516,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
517,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
518,cat_3,cat_3,crosswind,crosswind,medium,medium,average,average,regular,regular,6
519,cat_3,cat_3,crosswind,headwind,medium,super,average,average,regular,regular,4.4
520,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
521,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
522,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
523,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
524,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
525,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
526,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
527,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
528,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
529,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
530,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
531,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
532,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
533,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
534,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
535,cat_3,cat_3,headwind,headwind,light,light,average,average,regular,regular,6
536,cat_3,cat_3,headwind,headwind,light,super,average,average,regular,regular,4
537,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
538,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
539,cat_3,cat_3,headwind,tailwind,light,medium,average,average,regular,regular,4.0
540,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
541,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
542,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
543,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
544,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
545,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
546,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
547,cat_3,cat_3,tailwind,tailwind,medium,super,average,average,regular,regular,4
548,cat_3,cat_3,tailwind,tailwind,super,heavy,average,average,regular,regular,7.5
549,cat_3,cat_3,tailwind,headwind,heavy,medium,average,average,regular,regular,6.6000000000000005
550,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
551,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
552,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
553,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
554,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
555,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
556,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
557,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
558,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
559,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
560,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
561,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
562,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
563,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
564,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
565,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
566,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
567,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
568,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
569,cat_3,cat_3,headwind,headwind,super,light,average,average,regular,regular,9
570,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
571,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
572,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
573,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
574,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
575,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
576,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
577,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
578,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
579,cat_3,cat_3,headwind,headwind,heavy,medium,average,high,regular,max,6.6000000000000005
580,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
581,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
582,cat_3,cat_3,headwind,headwind,heavy,light,high,high,max,max,7.5
583,cat_3,cat_3,headwind,headwind,light,light,high,high,max,max,6
584,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
585,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
586,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
587,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
588,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
589,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
590,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
591,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
592,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
593,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
594,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
595,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
596,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
597,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
598,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
599,cat_3,cat_3,headwind,tailwind,heavy,medium,high,low,max,regular,5.8
600,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
601,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
602,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
603,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
604,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
605,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
606,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
607,cat_3,cat_3,tailwind,tailwind,medium,super,low,low,regular,regular,4
608,cat_3,cat_3,tailwind,tailwind,super,medium,low,low,regular,regular,8
609,cat_3,cat_3,tailwind,headwind,medium,medium,low,low,regular,regular,6.2
610,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
611,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
612,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
613,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
614,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
615,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
616,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
617,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
618,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
619,cat_3,cat_3,headwind,headwind,heavy,heavy,low,high,regular,max,6.4
620,cat_3,cat_3,headwind,headwind,heavy,light,high,high,max,max,7.5
621,cat_3,cat_3,headwind,headwind,light,super,high,high,max,max,4
622,cat_3,cat_3,headwind,headwind,super,heavy,high,high,max,max,7.5
623,cat_3,cat_3,headwind,headwind,heavy,light,high,high,max,max,7.5
624,cat_3,cat_3,headwind,headwind,light,heavy,high,high,max,max,4.1
625,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
626,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
627,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
628,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
629,cat_3,cat_3,headwind,tailwind,heavy,medium,high,high,max,max,6.2
630,cat_3,cat_3,tailwind,tailwind,medium,heavy,high,high,max,max,4.2
631,cat_3,cat_3,tailwind,tailwind,heavy,super,high,high,max,max,4.2
632,cat_3,cat_3,tailwind,tailwind,super,heavy,high,high,max,max,7.5
633,cat_3,cat_3,tailwind,tailwind,heavy,medium,high,high,max,max,6.4
634,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,6
635,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,6
636,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,6
637,cat_3,cat_3,tailwind,tailwind,medium,super,high,high,max,max,4
638,cat_3,cat_3,tailwind,tailwind,super,medium,high,high,max,max,8
639,cat_3,cat_3,tailwind,headwind,medium,medium,high,low,max,regular,5.8
640,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
641,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
642,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
643,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
644,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
645,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
646,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
647,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
648,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
649,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
650,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
651,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
652,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
653,cat_3,cat_3,headwind,headwind,heavy,light,low,low,regular,regular,7.5
654,cat_3,cat_3,headwind,headwind,light,heavy,low,low,regular,regular,4.1
655,cat_3,cat_3,headwind,headwind,heavy,super,low,low,regular,regular,4.2
656,cat_3,cat_3,headwind,headwind,super,light,low,low,regular,regular,9
657,cat_3,cat_3,headwind,headwind,light,heavy,low,low,regular,regular,4.1
658,cat_3,cat_3,headwind,headwind,heavy,super,low,low,regular,regular,4.2
659,cat_3,cat_3,headwind,headwind,super,heavy,low,average,regular,regular,7.7
660,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
661,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
662,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
663,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
664,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
665,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
666,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
667,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
668,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
669,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
670,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
671,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
672,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
673,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
674,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
675,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
676,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
677,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
678,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
679,cat_3,cat_3,headwind,headwind,medium,heavy,average,low,regular,regular,4.0
680,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
681,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
682,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
683,cat_3,cat_3,headwind,headwind,heavy,super,low,low,regular,regular,4.2
684,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
685,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
686,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
687,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
688,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
689,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
690,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
691,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
692,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
693,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
694,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
695,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
696,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
697,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
698,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
699,cat_3,cat_3,headwind,wind_shear,medium,medium,low,low,regular,regular,5.4
700,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
701,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,low,low,regular,regular,6.4
702,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
703,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
